reporting-organisation,iati-identifier,aid_project_title,activity_description,full_details,default-currency_for_amounts,total_commitments,total_disbursements,total_reimbursements,total_expenditure,total_incoming-funds,total_loan-repayment,total_interest-repayment,start-planned_iso-date,start-planned,start-actual_iso-date,start-actual,end-planned_iso-date,end-planned,end-actual_iso-date,end-actual,funding-organisations,extending-organisations,accountable-organisations,implementing-organisations,recipient-country_codes,recipient-countries,recipient-country_percentages,recipient-region_codes,recipient-regions,recipient-region_percentages,activity-website,activity-status_code,activity-status,collaboration-type_code,collaboration-type,conditions-attached,condition_types,conditions,sectors,sector_vocabularies,sector_codes,sector_percentages,policy-markers,policy-marker_vocabularies,policy-marker_significance,policy-marker_codes,contact-info_organisation,contact-info_person-name,contact-info_person-name,contact-info_email,contact-info_mailing-address,default-aid-type_code,default-aid-type,default-finance-type_code,default-finance-type,default-flow-type_code,default-flow-type,default-tied-status_code,default-tied-status,related-activities,related-activity_types,last-updated-datetime
United States Government,US-1-2009011854,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Enterprise - Non United States Unknown]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011854,USD,0,32992,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011860,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Enterprise - United States Unknown]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011860,USD,0,87328,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011866,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [U.S. Government - U.S. Agency for International Development]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011866,USD,0,94677,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011867,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [U.S. Government - Department of Agriculture]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011867,USD,0,63501,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011874,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [U.S. Government - General Services Administration]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011874,USD,0,33246,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011878,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011878,USD,6773424,228600,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009011885,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Adventist Development and Relief Agency International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009011885,USD,0,336240,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012272,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [John Snow International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012272,USD,0,49961,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012274,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [John Snow International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012274,USD,0,3157084,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012278,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Personal Service Contractors - USAID]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012278,USD,0,11313,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012281,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Personal Service Contractors - USAID]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012281,USD,0,43480,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012298,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [Enterprise - Non United States Unknown]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012298,USD,0,50610,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012314,Family Planning and Reproductive Health,"Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [U.S. Government - Department of Agriculture]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012314,USD,0,41852,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Family planning,DAC,13030,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012584,Fiscal policy,"Encourage and help countries to apply sustainable and efficient fiscal policies, which consist of establishing revenue and expenditure structures and develop management techniques that allow a government to manage the economy through the expansion and contraction of government spending. All support for fiscal policy should be decentralized to the appropriate level of government, and seek to eliminate the potential for corruption. [Academy for Educational Development]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012584,USD,75000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Public finance management,DAC,15111,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009012589,Fiscal policy,"Encourage and help countries to apply sustainable and efficient fiscal policies, which consist of establishing revenue and expenditure structures and develop management techniques that allow a government to manage the economy through the expansion and contraction of government spending. All support for fiscal policy should be decentralized to the appropriate level of government, and seek to eliminate the potential for corruption. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009012589,USD,701000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Public finance management,DAC,15111,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009013155,Human Rights,"Advance protection of international human rights, including labor rights, not covered under other elements. This element supports governmental and nongovernmental organizations created to protect, promote, and enforce human rights. Support programs to educate governments on incorporating human rights standards and practices into all government activity. [United Nations Office of Co-ordination of Humanitarian Affairs]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009013155,USD,0,2271174,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Human rights,DAC,15160,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009013164,Human Rights,"Advance protection of international human rights, including labor rights, not covered under other elements. This element supports governmental and nongovernmental organizations created to protect, promote, and enforce human rights. Support programs to educate governments on incorporating human rights standards and practices into all government activity. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009013164,USD,1000000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Human rights,DAC,15160,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009013864,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development [Winrock International],http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009013864,USD,0,1139,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Business support services and institutions,DAC,25010,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009013865,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development [International Resources Group Ltd.],http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009013865,USD,0,122614,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Business support services and institutions,DAC,25010,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009013866,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development,Increased Private Sector Participation in Environmentally and Socially Sustainable Hydropower Development [Enterprise - United States Unknown],http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009013866,USD,0,19236,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Business support services and institutions,DAC,25010,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009014106,Judicial Independence,"Strengthen judicial independence as a means to maintain separation of powers and check excessive power in any branch or level of government. This element helps to ensure that government is bound by law, and government decision-making is in accordance with law. Work to create an independent and impartial judiciary through institutional and behavioral change, and also to promote public respect for the judiciary and judicial decision-making. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009014106,USD,381000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Legal and judicial development,DAC,15130,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009014227,Justice System,"Improve the capacity and sustainability of civil and criminal justice sector actors and institutions, enhance coordination amongst them, develop citizen demand for an effective and accountable justice system, and develop associations to advocate for all citizens. Justice sector actors and institutions include: police, border security, prosecutors, forensics experts, judges, court personnel, public defenders, corrections personnel, private bar, law schools, legal professional associations, and tr [Asia Foundation]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009014227,USD,0,977530,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Legal and judicial development,DAC,15130,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009014244,Justice System,"Improve the capacity and sustainability of civil and criminal justice sector actors and institutions, enhance coordination amongst them, develop citizen demand for an effective and accountable justice system, and develop associations to advocate for all citizens. Justice sector actors and institutions include: police, border security, prosecutors, forensics experts, judges, court personnel, public defenders, corrections personnel, private bar, law schools, legal professional associations, and tr [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009014244,USD,1000000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Legal and judicial development,DAC,15130,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009014415,Legislative Function and Processes,"Improve the way the legislature and legislative processes and procedures work to uphold democratic practices. Focus on the quality and effectiveness of legislation, including the constitution, codes, laws, and regulations applying to various development sectors. Increase the legislature?s capacity to be responsive to the people it serves, enhance public participation, engage in policy-making, hold itself and the executive accountable, and oversee the implementation of government programs, budget [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009014415,USD,741000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Legislatures and political parties,DAC,15152,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009014618,Local Government and Decentralization,"Provide technical assistance and training to strengthen sub-national government functions, including development of budgets, local revenue raising, provision of local public services, community planning, participation, and implementation of laws, regulations, policies, and programs. Develop and/or strengthen associations of local governments and/or local government officials. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009014618,USD,2300000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Decentralisation and support to subnational government,DAC,15112,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015415,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Cooperative for Assistance and Relief Everywhere]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015415,USD,150000,30395,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015419,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [United Nations Children's Fund]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015419,USD,1000000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015424,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [World Health Organisation]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015424,USD,550000,446000,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015434,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Academy for Educational Development]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015434,USD,0,938619,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015440,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Macro International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015440,USD,150000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015444,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [John Snow International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015444,USD,200000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015447,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [John Snow International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015447,USD,0,915400,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015448,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Plan International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015448,USD,150000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015450,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Personal Service Contractors - USAID]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015450,USD,0,16793,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015451,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Personal Service Contractors - USAID]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015451,USD,0,7964,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015467,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Public Health Institute]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015467,USD,50000,0,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015478,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Enterprise - Non United States Unknown]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015478,USD,0,61505,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015485,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Enterprise - United States Unknown]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015485,USD,0,108103,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015490,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [U.S. Government - U.S. Agency for International Development]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015490,USD,0,84286,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015493,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [U.S. Government - Department of Agriculture]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015493,USD,0,2148,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015498,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [U.S. Government - General Services Administration]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015498,USD,0,36192,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015503,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Government of Nepal]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015503,USD,5412054,70543,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015514,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Cooperative for Assistance and Relief Everywhere]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015514,USD,250000,207030,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
United States Government,US-1-2009015543,Maternal and Child Health,"Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [Plan International]",http://tools.aidinfolabs.org/explorer/activity/?activity=US-1-2009015543,USD,250000,217501,0,0,0,0,0,2009-01-01,2009-01-01,,,2009-12-31,2009-12-31,,,,,,,NP,Nepal,,,,,,2,Implementation,,,,,,Reproductive health care,DAC,13020,,,,,,,,,,,,,,,,,,,,,,
