Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest
2012,18,Finland,3,MFA,2010100002,66000103,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,5.4684395886889461E-2,-0.0,0.0,5.8006575756718873E-2,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,4.2544459999999999E-2,FNBES SUPPORT SERVICES FOR EDUCATION SECTOR COOPERATION IN NEPAL,FNBEs Support Services for Education Sector Cooperation in Nepal,11110,Education policy & admin. management,111,"I.1.a. Education, Level Unspecified",52000,Other,Other,,2010-07-07 00:00:00,2012-12-31 00:00:00,"The main purpose is to provide support in planning, follow-up and analysis to the Ministry for Foreign Affairs in relation to the development of education sector (especially TEVT) in Nepal. Part of the assignment is to assist in planning and follow-up of the implementation of the SSRP and to participate in the joint meetings and reviews.",1,0,0,1,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2011115226,66000010,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,7.4550128534704371E-2,-0.0,0.0,7.9079189015201848E-2,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,5.8000000000000003E-2,LOCAL COOPERATION FUND (LCF) IN NEPAL,Local Cooperation Fund (LCF) in Nepal,99810,Sectors not specified,998,IX. Unallocated / Unspecified,11000,Donor government,Embassy of Finland,Siraha and Saptari districts in Eastern Nepal,2011-05-23 00:00:00,2012-12-31 00:00:00,Fund for Local Cooperation,0,0,0,0,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2009091304,66012101,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,1.5521028277634963,0.38560411311053988,-0.0,1.6463959928734619,0.40903028800966473,-0.0,,,1.5521028277634963,0.0,0.0,1.6463959928734619,0.0,0.0,,,,,918,1.2075360000000002,0.29999999999999999,NGO SUPPORT / INTEGRATED RIVER BASIN MANAGEMENT AT KOSHI RIVER,NGO Support / Integrated river basin management at Koshi River,14015,Water resources protection,140,I.4. Water Supply & Sanitation,22000,NATIONAL NGOs,"Finnish NGO, Maailman Luonnon Sti WWF Finland","Nepal, Koshi River Basin (eastern Nepal), Indrawati sub-basin",2009-12-10 00:00:00,2012-12-31 00:00:00,"The trans-boundary Koshi basin provides freshwater for livelihoods and ecosystem services for millions of poor people in Nepal and India. Due to the pressure from anthropogenic sources and climate change the stability of the system is under threat. The project purpose is to ensure pro-poor sustainable socio-economic and environmental development in Koshi basin based on the principles of Intergrated River Basin Management. The objective is to reduce vulnerability of people, biodiversity, and economic investments in the Koshi River basin caused by climate change and human activities.",0,2,0,0,,,1,,1,2,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2009091307,66012401,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,5.4627249357326477E-2,-0.0,0.0,5.7945957468035839E-2,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,4.2500000000000003E-2,NGO SUPPORT / GPHRC HOSPITAL DEVELOPMENT PROJECT,NGO Support / GPHRC hospital development project,12230,Basic health infrastructure,122,I.2.b. Basic Health,22000,NATIONAL NGOs,"Finnish NGO, Suomen kristillinen lkriseura ry",,2009-12-10 00:00:00,2012-12-31 00:00:00,To keep and provide quality of services to larger number of disabled people needing rehabilitation and medical services in western part of Nepal.,2,0,0,1,,,1,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2010100045,66008702,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,4.4994302313624672,-0.0,0.0,4.7727790779192238,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,3.5005567200000001,"RURAL VILLAGE WATER RESOURCES MANAGEMENT PROJECT, SECOND PHASE","Rural Village Water Resources Management Project, Second Phase",14030,Basic drinking water supply and basic sanitation,140,I.4. Water Supply & Sanitation,52000,Other,Other,,2010-03-23 00:00:00,2012-12-31 00:00:00,"The overall objective of RVWRMP is institutionalised capacity at local and regional levels to sustain and continuously improve enhanced quality of life, better environmental conditions and increased opportunities in rural livelihoods in the project area. The purpose of the phase II is to achieve improved well-being and reduced poverty in project VDCs. The new phase emphasises the impacts of the project instead of means.",1,1,0,1,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2012000280,66014208,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,8.3547557840616959E-2,7.3892056555269911E-2,-0.0,8.8623229068760689E-2,0.07838113792568456,-0.0,,,1.6709511568123392E-2,0.0,6.6838046272493568E-2,1.7724645813752136E-2,0.0,7.0898583255008543E-2,,,,,918,6.5000000000000002E-2,5.7488020000000001E-2,JOINT EVALUATION OF SUPPORT TO PEACE BUILDING IN NEPAL,Joint evaluation of Support to Peace Building in Nepal,15160,Human rights,151,I.5.a. Government & Civil Society-general,52000,Other,Consultants,,2009-12-10 00:00:00,2012-12-31 00:00:00,Joint evaluation takes place so that Denmark is the leader of the evaluation. Participants in the joint evaluation are those donors that have supported through different channels the peace building process in Nepal. Finland is one of these donors. It has been agreed with Denmark that Finland would mount a separate outreach study on the impact of the support to the various peace building and human rights funds on the village and community level and on individual people in particular women. This separate study would be amalgamated in the actual evaluation as an input. The review would also contribute to our knowledge of Finlands suppor to the process of involving women in peace buildin.,2,0,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2012000281,66014209,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,9.8163239074550115E-2,6.4376786632390742E-2,-0.0,0.10412684041862035,6.8287797464014602E-2,-0.0,,,0.0,0.0,9.8163239074550115E-2,0.0,0.0,0.10412684041862035,,,,,918,7.6370999999999994E-2,0.05008514,NEP/FLC HNFF ALLO ENTERPRISE FOR SUSTAINABLE LIVELIHOODS,NEP/FLC HNFF Allo Enterprise for Sustainable Livelihoods,31161,Food crop production,311,III.1.a. Agriculture,11000,Donor government,Embassy of Finland,Bhojpur;Sankhuwasabha;Solukhumbu,2009-12-10 00:00:00,2012-12-31 00:00:00,Overall objective of the project is to build an environmentally-sustainable value chain for allo from field to district-level centre for the benefit of 39 women allo producing groups in Sankhuwasabha Solukhumbu and Bhojpur Districts of Eastern Nepal.Specific objectives are to ensure sustainable supply of raw material through cultivation and management of allo on private and common lands to adopt appropriate technologies for allo extraction and spinning and to build the capacity of newly registered   cottage industry for a sustainable allo enterprise.The main avtivities are: Training materials and co-funding support for allo cultivation Testing procurement and installation of spinning machine set that is adapted for allo fibres; establishing procedures for efficient and equitable ownership and management; training local people on how to operate it Replication of environmentally-sound steaming techniques for fibre extraction to reduce fuel-wood usage and improve productivity Capacity-building of a self-supporting producer-controlled community-based cottage industry to deliver services to producer groups.Expected results of the projec are: Increase in volume of allo raw material supply by 50% as compared with benchmark through environmentally-sustainable cultivation and management of allo on private and common lands. Spinning machine set installed producing consistent quality allo yarn with corresponding reduction of unhealthy use of the drop spindle Energy-efficient extraction of allo fibre using a steaming method Producer-controlled community-based cottage industry established with operational service centre.,1,1,1,0,,,,,1,1,1,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2012000285,66014214,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.19278149100257069,3.8560411311053984E-2,-0.0,0.20449332905613851,4.0903028800966475E-2,-0.0,,,0.19278149100257069,0.0,0.0,0.20449332905613851,0.0,0.0,,,,,918,0.14998400000000001,2.9999999999999999E-2,NP/FLC NGO FEDERATION OF NEPAL PROMOTING NGOS' GOVERNANCE AND MANAGEMENT IN NEPAL,NP/FLC NGO Federation of Nepal Promoting NGOs' Governance and Management in Nepal,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,11000,Donor government,Embassy of Finland,,2003-02-25 00:00:00,2012-12-31 00:00:00,The project aims to contribute for creating democratic and credible governance and management system in NGOs/CSOs of Nepal that could be scaled up to Nepali politics and society. The overall objective of the project is to increase access and voices of people to basic services and entitlements as the rights-holders by expanding the roles of NGOs/CSOs in democratic governance and development which ultimately contribute for sustainable peace and conflict transformation in the country. The project aims to develop the capacity of NGOs/CSOs for embedding the key elements of institutional good governance which will enhance effectiveness of NGOs/CSOs in development process of Nepal. It will give a greater credibility to them for the development process they facilitate. The specific objective of the project is to improve governance and management of NGOs/CSOs for effective delivery of basic services in the country by enhancing their legitimacy transparency accountability and integrity.,0,0,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2012120075,10794,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,3.8560411311053984E-2,0.0,-0.0,4.0903028800966475E-2,0.0,-0.0,,,3.8560411311053984E-2,0.0,0.0,4.0903028800966475E-2,0.0,0.0,,,,,918,2.9999999999999999E-2,0.0,FRAME AGREEMENT WITH NGO (FINN CHURCH AID),Frame Agreement with NGO (Finn Church Aid),15160,Human rights,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,"Finnish NGO, Finnish Church Aid",,2012-01-01 00:00:00,2012-12-31 00:00:00,Defending Human Rights of Dalits. To create pressure on human rights community (state and non-state) for reducing abuses and violations of human rights of Dalits and to enhance access of Dalits to justice system with increased responsiveness of duty bearers towards HR issues of Dalits.,0,1,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2009091310,66012701,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.44861517994858613,-0.0,0.0,0.47586939563394964,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,0.34902261000000001,REGIONAL SOLID WASTE MANAGEMENT PROJECT IN NEPAL,Regional Solid Waste Management Project in Nepal,14050,Waste management/disposal,140,I.4. Water Supply & Sanitation,50000,OTHER,Other,Eastern-Nepal,2009-12-10 00:00:00,2013-12-31 00:00:00,"The purpose of the project is to establish a sustainable, regional solid waste management system in the area of Sunsari and Morang districts in Nepal. This is achieved through an institutionalised cooperation between the municipalities of the two districts providing services also to the surrounding VDCs.",1,2,0,1,,,1,,0,1,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2010100149,66012901,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.50899742930591263,-0.0,0.0,0.53991998017275744,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,0.39600000000000002,INTEGRATING SEXUAL AND REPRODUCTIVE HEALTH AND BIODIVERSITY,Integrating Sexual and Reproductive Health and Biodiversity,41030,Bio-diversity,410,IV.1. General Environment Protection,22000,NATIONAL NGOs,"Finnish NGO, Maailman Luonnon Sti, WWF Suomen Raha","Districts of Dang, Chitwan, Banke, Bardiya and Kailali, Terai, Nepal",2010-11-04 00:00:00,2013-12-31 00:00:00,"The project implements an integrated population, health and environment (PHE) approach. The objective is improved sustainable management of natural resources and increased access to sexual and reproductive health (SRH) services contributing to improved livelihood in environmentally critical areas of Terai Arc Landscape. Income generating activities, biodiversity conservation and SRH rights and services are promoted. Food security and climate change adaptation with some mitigation activities, as well as capacities of community-based organisations are developed.",0,2,0,1,,,,,2,1,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2012000279,66011601,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.24421593830334187,0.24421593830334187,-0.0,0.25905251573945431,0.25905251573945431,-0.0,,,0.24421593830334187,0.0,0.0,0.25905251573945431,0.0,0.0,,,,,918,0.19,0.19,SUPPORT TO CONSTITUTION BUILDING IN NEPAL,Support to Constitution building in Nepal,15130,Legal and judicial development,151,I.5.a. Government & Civil Society-general,47000,OTHER MULTILATERAL INSTITUTIONS,International Institute for Democracy and Electoral Assistance,,2008-11-14 00:00:00,2015-12-31 00:00:00,The project is to be implemented within the International IDEA ongoing project  Supporting Constitution Building in Nepal  by including additional outcomes and activities. The objectives are to 1) build capacity of key political actors involved in Nepal's constitution making process and 2) initiate and deepen dialogue among key political actors towards building consensus on these constitutional issues.,1,0,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2012000287,66014216,1,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,4.8200514138817485E-2,0.0,-0.0,5.1128786001208092E-2,0.0,-0.0,,,4.8200514138817485E-2,0.0,0.0,5.1128786001208092E-2,0.0,0.0,,,,,918,3.7499999999999999E-2,0.0,EU/MOBILIZING YOUTH FOR GENDER EQUALITY IN POLITICS,EU/Mobilizing Youth for Gender Equality in Politics,15170,Women's equality organisations and institutions,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,Political Parties of Finland for Democracy (Demo Finland),,2009-12-10 00:00:00,2015-12-31 00:00:00,Discrimination and unequal share of power are considered the major bottleneck for democracy in Nepal. Discrimination has restricted women and members of other marginalized groups from equal access to the state?s policy making positions. The proposed Action supports building up the pluralistic and representative democracy in Nepal by supporting cross-party forums for dialogue promote the use of non-violent activities for transformation and increase women's capacity to engage in political processes. The action is based on notion that Women's meaningful participation in political processes reinforces sustainable peace and reduces the risk of politically initiated violence and halt in democratic processes.The Joint Youth and Student Platform in Nepal with support of DEMO Finland has experience and proven strengths of challenging the status quo of political party organisations as well as together tackle difficult cultural matters in society. This project will strengthen the Platform as a cross-party dialogue centre which has the will and the know-how to promote inclusion pluralism and equal participation in political parties.The duration of the project is 29 months in 2013-2015 and the proposed funding for the project is 37 500 euros which will be used during the first year of the project .,2,0,0,1,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,18,Finland,3,MFA,2011110111,66013601,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.79870570694087406,-0.0,0.0,0.84722858039467042,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,0.62139304000000006,ENVIRONMENT ADMINISTRATION STRENGTHENING IN LOCAL LEVEL SEAM,Environment administration strengthening in local level SEAM,41010,Environmental policy and admin. mgmt,410,IV.1. General Environment Protection,10000,"PUBLIC SECTOR (donor, recipient, other)",Governments,Eastern Nepal,2011-09-08 00:00:00,2014-12-31 00:00:00,The project aims to strengthen environmental administration and management at the local level in the industrial corridor of Nepal. By means of environmental advocacy and the project support local population is sensitized to actively pursue for imporovements  in their sanitary and hygienic conditions. The overall aim of the project is to introduce good practices for environment management systems and pollution control.,0,2,0,1,,,1,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2011110113,66013801,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,8.9974293059125951E-2,-0.0,0.0,9.5440400535588429E-2,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,7.0000000000000007E-2,IMPROVING THE QUALITY OF EDUCATION,Improving the quality of education,11130,Teacher training,111,"I.1.a. Education, Level Unspecified",22000,NATIONAL NGOs,"Finnish NGO, Interpedia rf","Nepal, District of Dadeldhura, Villages: Ajayameru, Samaiji, Masthamandu, Ganeshpur",2011-11-09 00:00:00,2014-12-31 00:00:00,"The objective of the project is to improve the quality of education and to improve access to educational facilities of primary schools in Far Western Dadeldhura District, Nepal. At school and community level beneficiaries are trained and sensitised, and school facilities improved. At district level, education sector stakeholders are sensitised and trained; special focus is on the governmental bodies. Expeced results are improved enrolment and quality of education, and improved management of the educational bodies.",1,0,0,1,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2011110114,66013901,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.19625449871465295,-0.0,0.0,0.20817732851681223,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,0.15268600000000002,STRENGTHENING RIGHTS AND SAFETY IN FORESTRY,Strengthening rights and safety in forestry,31210,Forestry policy & admin. management,312,III.1.b. Forestry,22000,NATIONAL NGOs,"Finnish NGO, Maailman Luonnon Sti, WWF Suomi","Nepal: Kailali, Bardiya,Chitwan,Makwanpur,Bara,Nawalparasi,Rasuwa,Kavre & Sindhupalchok Districts",2011-11-09 00:00:00,2014-12-31 00:00:00,"The project aims at strengthening rights and safety of forest trade union members and individual wood workers, and improve the ecological values of the forests in Nepal by educating wood workers on sustainable forest management and biodiversity protection. Increased memberships of forest trade unions and safe working conditions is also an objective. Capacity of government agencies and trade unions to advocate for policies is increased to support sustainable forestry to address climate change.",0,2,1,1,,,,,1,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2011110115,66014001,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,0.0,0.14377120822622105,-0.0,0.0,0.15250557945011012,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,0.111854,INTEGRATING MENTAL HEALTH IN PRIMARY HEALTH CARE,Integrating mental health in primary health care,12191,Medical services,121,"I.2.a. Health, General",22000,NATIONAL NGOs,"Finnish NGO, Lkrin Sosiaalinen Vastuu ry","Dang District, Nepal",2011-11-09 00:00:00,2014-12-31 00:00:00,Improving the quality of and the access to mental health services in Nepals Dang district. Alleviating the stigma associated with mental illness.,0,0,0,0,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2011110116,66014101,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,B04,0.0,2.024421593830334,-0.0,0.0,2.1474090120507401,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,1.575,MULTI STAKEHOLDER FOREST SECTOR SUPPORT; TRANSITION PHASE,Multi stakeholder forest sector support; transition phase,31210,Forestry policy & admin. management,312,III.1.b. Forestry,13000,Third Country Government (Delegated co-operation),Third Country Government (SDC Switzerland),,2011-11-25 00:00:00,2015-12-31 00:00:00,The Swiss Agency for Development and Cooperation (SDC) acting through the Embassy of Switzerland has a lead role in the implementation of the Programme during 2011-2015. After the three year transition phase the programme is expected to be handed over to a national entity. The ultimate aim of the programme is to become a National Forestry Fund administered by the Government of Nepal. During the transition phase 22 districts will be covered. The programme area will eventually be extended to 61 districts in Nepal.,1,1,1,1,,,,,1,1,1,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2010100072,66013401,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,B04,0.0,0.10925449871465295,-0.0,0.0,0.11589191493607168,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,8.5000000000000006E-2,SUPPORT TO NATIONAL HUMAN RIGHTS COMMISSION OF NEPAL,Support to National Human Rights Commission of Nepal,15160,Human rights,151,I.5.a. Government & Civil Society-general,12000,Recipient government,"Recipient Government, National Human Rights Commission (NHRC)",,2010-12-07 00:00:00,2012-12-31 00:00:00,"National Human Rights Commission, NHRC, is a central constitutional human rights body in Nepal. Commission s work focuses on monitoring transitional justice and human rights promotion. Finland with other donors has been supporting a UNDP s capacity building project. This project will further enhance the Commission s capacity especially in the fields that intertwine with other Finnish involvement, such as, investigation of human rights violations and human rights work in education sector. The project duration is 18 months during 2010-2012. The total budget is 185 000 euros.",1,0,0,2,,1,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,18,Finland,3,MFA,2010100034,66013201,3,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,B03,0.0,2.8277634961439588,-0.0,0.0,2.9995554454042082,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,918,0.0,2.2000000000000002,SANITATION AND WATER FOR ALL IN THE CONTEXT OF CLIMATE CHANGE IN NEPAL,Sanitation and Water for all in the context of Climate Change in Nepal,14010,Water resources policy/admin. mgmt,140,I.4. Water Supply & Sanitation,41122,United Nations Children s Fund ,United Nations Children's Fund (UNICEF),,2010-12-03 00:00:00,2015-12-31 00:00:00,"The UNICEF WASH-programme supports the Government of Nepal in its efforts to formulate and implement one national WASH program to achieve the national target of universal water supply and sanitation coverage  by 2017. The programme is implemented throug five components: 1)Support for capacity-building and formulation of a national WASH programme, 2) District level coordination and harmonisation and support for WASH programme interventions, 3) improved interagency coordination on WASH emergency preparedness and response, 4)Rollout of a comprehensive hygiene promotion initiative in selected diarrhoea-prone districts, 5): Scale-up of school WASH, hygiene promotion (including hand washing with soap) and community approaches to total sanitation (CATS), using children as agents of change.",1,1,0,1,,,,,0,1,0,0,2012-12-31 00:00:00,,,,,,,,,,,,,
2012,21,Ireland,1,DFA,2012001214,B2PROGFUND-ACVL-CSF12PROECT,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,2.7622107969151669E-2,2.7622107969151669E-2,,2.9365456729407099E-2,2.9365456729407099E-2,,,,2.7622107969151669E-2,0.0,0.0,2.9365456729407099E-2,0.0,0.0,,,,,918,2.1489999999999999E-2,2.1489999999999999E-2,CIVIL SOCIETY PROGRAMME FUNDING SUPPORT SCHEME - CIVIL SOCIETY - CIVIL SOCIETY PROJECT FUNDING 2012 - CSF007-1201 SUPPORT TO CIVIL SOCIETY AND-FOREST,CIVIL SOCIETY PROGRAMME FUNDING SUPPORT SCHEME - Civil Society - Civil Society Project Funding 2012 - CSF007-1201 SUPPORT TO CIVIL SOCIETY AND-Forest industries - -ENV-Environment,32162,Forest industries,321,III.2.a. Industry,22000,NATIONAL NGOs,FOUNDATION NEPAL,,2012-11-26 00:00:00,2012-12-31 00:00:00,"Irish Aid has provided multi-annual programme grants to five established Irish NGOs, Christian Aid, Concern, Goal, Trcaire and Self Help Africa under the Multi Annual Programme Scheme (MAPS).  Since 2006, a significant number of additional NGOs received multi-annual block grants tied to specific projects but frequently implemented on a multi-country basis The end of the MAPS and Block Grant programmes presented an opportunity to redesign programme funding in a way which would help to address some of the weaknesses identified in the last cycle.  Lessons were documented through a mid-term review (2009), as well as monitoring, evaluation and audit.  The first step involved a clarification and rationalisation of eligibility criteria to enable a distinction between organisations with a reasonable level of capacity suited to programme funding and those more suited to project funding.",0,1,1,0,,,,,0,0,1,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,21,Ireland,1,DFA,2012001211,B2PROGFUND-ACVL-CSF12PROECT,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,3.4302056555269918E-2,3.4302056555269918E-2,,0.03646700529258666,0.03646700529258666,,,,3.4302056555269918E-2,0.0,0.0,0.03646700529258666,0.0,0.0,,,,,918,2.6687000000000002E-2,2.6687000000000002E-2,CIVIL SOCIETY PROGRAMME FUNDING SUPPORT SCHEME - CIVIL SOCIETY - CIVIL SOCIETY PROJECT FUNDING 2012 - CSF007-1201 SUPPORT TO CIVIL SOCIETY AND-FOOD CR,CIVIL SOCIETY PROGRAMME FUNDING SUPPORT SCHEME - Civil Society - Civil Society Project Funding 2012 - CSF007-1201 SUPPORT TO CIVIL SOCIETY AND-Food crop production - -ENV-Environment,31161,Food crop production,311,III.1.a. Agriculture,22000,NATIONAL NGOs,FOUNDATION NEPAL,,2012-11-26 00:00:00,2012-12-31 00:00:00,"Irish Aid has provided multi-annual programme grants to five established Irish NGOs, Christian Aid, Concern, Goal, Trcaire and Self Help Africa under the Multi Annual Programme Scheme (MAPS).  Since 2006, a significant number of additional NGOs received multi-annual block grants tied to specific projects but frequently implemented on a multi-country basis The end of the MAPS and Block Grant programmes presented an opportunity to redesign programme funding in a way which would help to address some of the weaknesses identified in the last cycle.  Lessons were documented through a mid-term review (2009), as well as monitoring, evaluation and audit.  The first step involved a clarification and rationalisation of eligibility criteria to enable a distinction between organisations with a reasonable level of capacity suited to programme funding and those more suited to project funding.",0,1,1,0,,,,,0,0,1,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,21,Ireland,1,DFA,2012001281,B2PROJECT-ACVL-CSFDA001,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,5.4997429305912587E-2,5.4997429305912587E-2,,5.8468551072027503E-2,5.8468551072027503E-2,,,,5.4997429305912587E-2,0.0,0.0,5.8468551072027503E-2,0.0,0.0,,,,,918,0.042788,0.042788,CIVIL SOCIETY PROJECT FUNDING SUPPORT SCHEME - CIVIL SOCIETY - CSF DEV ASSIST. PROJECT - SECOND TRANCHE PAYMENT TO SHEP-ADMINISTRATIVE COSTS - -GEN-GE,CIVIL SOCIETY PROJECT FUNDING SUPPORT SCHEME - Civil Society - CSF Dev Assist. PROJECT - Second tranche payment to SHEP-Administrative costs - -GEN-Gender,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,SOCIAL & HEALTH EDUCATION PROJECT,,2012-03-12 00:00:00,2012-12-31 00:00:00,"which provides multi-annual project funding to organisations working in a range of sectors. Examples of the CSF project partners include: Bthar, Gorta, Friends of Londiani, Irish League of Credit Unions Foundation, Link Community Development.",2,0,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
2012,21,Ireland,1,DFA,2012001288,B2PROJECT-ACVL-CSF12PROECT,8,660,Nepal,,,10016,LDCs,11,ODA Grants,1,10,110,C01,6.6353470437017989E-2,6.6353470437017989E-2,,7.0541320276509209E-2,7.0541320276509209E-2,,,,6.6353470437017989E-2,0.0,0.0,7.0541320276509209E-2,0.0,0.0,,,,,918,5.1622999999999995E-2,5.1622999999999995E-2,CIVIL SOCIETY PROJECT FUNDING SUPPORT SCHEME - CIVIL SOCIETY - CIVIL SOCIETY PROJECT FUNDING 2012 - CSF030-1001 SHEP YEAR 3 GRANT PAYMENT-ADMINISTRATI,CIVIL SOCIETY PROJECT FUNDING SUPPORT SCHEME - Civil Society - Civil Society Project Funding 2012 - CSF030-1001 SHEP Year 3 Grant Payment-Administrative costs - -GEN-Gender,15150,Democratic participation and civil society,151,I.5.a. Government & Civil Society-general,22000,NATIONAL NGOs,SOCIAL & HEALTH EDUCATION PROJECT,,2012-11-29 00:00:00,2012-12-31 00:00:00,"which provides multi-annual project funding to organisations working in a range of sectors. Examples of the CSF project partners include: Bthar, Gorta, Friends of Londiani, Irish League of Credit Unions Foundation, Link Community Development.",2,0,0,2,,,,,0,0,0,0,2012-12-31 00:00:00,,,,,,,100.0,,,,,,
